V1	V2	SINGLE_REPEAT_TYPE	TYPE	support	interest	Padj	UniProtID	treatment	DOSE_LEVEL	SACRIFICE_PERIOD	Change	ID
Tox21_FXR_BLA_antagonist_ratio	R-RNO-192105	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17908
Tox21_FXR_BLA_agonist_ratio	R-RNO-192105	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17909
NVS_NR_hFXR_Antagonist	R-RNO-192105	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17910
OT_NURR1_NURR1RXRa_0480	R-RNO-192105	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17911
Tox21_Aromatase_Inhibition	R-RNO-193144	NA	TCHum2ReactRat	NA	NA	NA	P11511	NA	NA	NA	NA	A17912
NVS_ADME_hCYP19A1	R-RNO-193144	NA	TCHum2ReactRat	NA	NA	NA	P11511	NA	NA	NA	NA	A17913
NVS_ADME_hCYP19A1_Activator	R-RNO-193144	NA	TCHum2ReactRat	NA	NA	NA	P11511	NA	NA	NA	NA	A17914
OT_NURR1_NURR1RXRa_1440	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17915
Tox21_FXR_BLA_antagonist_ratio	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17916
OT_NURR1_NURR1RXRa_0480	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17917
ATG_IR1_CIS_up	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17918
Tox21_FXR_BLA_agonist_ratio	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17919
ATG_RXRa_TRANS_up	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17920
OT_FXR_FXRSRC1_1440	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17921
OT_FXR_FXRSRC1_0480	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17922
ATG_FXR_TRANS_up	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17923
NVS_NR_hFXR_Antagonist	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17924
NVS_NR_hFXR_Agonist	R-RNO-193368	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17925
NVS_ENZ_hHDAC3	R-RNO-193670	NA	TCHum2ReactRat	NA	NA	NA	O15379	NA	NA	NA	NA	A17926
NVS_ENZ_hHDAC3_Activator	R-RNO-193670	NA	TCHum2ReactRat	NA	NA	NA	O15379	NA	NA	NA	NA	A17927
Tox21_NFkB_BLA_agonist_ratio	R-RNO-193692	NA	TCHum2ReactRat	NA	NA	NA	P19838	NA	NA	NA	NA	A17928
ATG_NF_kB_CIS_up	R-RNO-193692	NA	TCHum2ReactRat	NA	NA	NA	P19838	NA	NA	NA	NA	A17929
OT_FXR_FXRSRC1_1440	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17930
NVS_NR_hFXR_Antagonist	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17931
ATG_IR1_CIS_up	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17932
Tox21_FXR_BLA_antagonist_ratio	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17933
NVS_NR_hFXR_Agonist	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17934
Tox21_FXR_BLA_agonist_ratio	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17935
OT_FXR_FXRSRC1_0480	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17936
OT_NURR1_NURR1RXRa_0480	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17937
OT_NURR1_NURR1RXRa_1440	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17938
ATG_RXRa_TRANS_up	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A17939
ATG_FXR_TRANS_up	R-RNO-193807	NA	TCHum2ReactRat	NA	NA	NA	Q96RI1	NA	NA	NA	NA	A17940
BSK_4H_VEGFRII_down	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17941
NVS_ENZ_hVEGFR1_Activator	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P17948	NA	NA	NA	NA	A17942
BSK_4H_VEGFRII_up	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17943
NVS_ENZ_hVEGFR1	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P17948	NA	NA	NA	NA	A17944
NVS_ENZ_hVEGFR2	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17945
NVS_ENZ_hVEGFR2_Activator	R-RNO-194306	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17946
NVS_ENZ_hCK1a_Activator	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P48729	NA	NA	NA	NA	A17947
NVS_ENZ_hPPP2CA_Activator	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A17948
NVS_ENZ_hGSK3b_Activator	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17949
NVS_ENZ_hCK1a	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P48729	NA	NA	NA	NA	A17950
NVS_ENZ_hGSK3b	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17951
NVS_ENZ_hPPP2CA	R-RNO-195253	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A17952
NVS_ENZ_hVEGFR2	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17953
NVS_ENZ_hVEGFR3	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35916	NA	NA	NA	NA	A17954
NVS_ENZ_hVEGFR3_Activator	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35916	NA	NA	NA	NA	A17955
NVS_ENZ_hVEGFR2_Activator	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17956
BSK_4H_VEGFRII_up	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17957
NVS_ENZ_hVEGFR1_Activator	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P17948	NA	NA	NA	NA	A17958
BSK_4H_VEGFRII_down	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P35968	NA	NA	NA	NA	A17959
NVS_ENZ_hVEGFR1	R-RNO-195399	NA	TCHum2ReactRat	NA	NA	NA	P17948	NA	NA	NA	NA	A17960
NVS_ENZ_hCK1a_Activator	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P48729	NA	NA	NA	NA	A17961
NVS_ENZ_hPPP2CA	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A17962
NVS_ENZ_hCK1a	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P48729	NA	NA	NA	NA	A17963
NVS_ENZ_hPPP2CA_Activator	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A17964
NVS_ENZ_hGSK3b_Activator	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17965
NVS_ENZ_hGSK3b	R-RNO-196299	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17966
BSK_hDFCGF_EGFR_down	R-RNO-1963640	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17967
NVS_ENZ_hEGFR	R-RNO-1963640	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17968
NVS_ENZ_hEGFR_Activator	R-RNO-1963640	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17969
BSK_hDFCGF_EGFR_up	R-RNO-1963640	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17970
BSK_hDFCGF_EGFR_up	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17971
NVS_ENZ_hPI3Ka_Activator	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A17972
NVS_ENZ_hEGFR	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17973
BSK_hDFCGF_EGFR_down	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17974
NVS_ENZ_hPI3Ka	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A17975
NVS_ENZ_hEGFR_Activator	R-RNO-1963642	NA	TCHum2ReactRat	NA	NA	NA	P00533	NA	NA	NA	NA	A17976
Tox21_VDR_BLA_agonist_ratio	R-RNO-196791	NA	TCHum2ReactRat	NA	NA	NA	Q07973	NA	NA	NA	NA	A17977
Tox21_VDR_BLA_antagonist_ratio	R-RNO-196791	NA	TCHum2ReactRat	NA	NA	NA	Q07973	NA	NA	NA	NA	A17978
NVS_ENZ_hPI3Ka_Activator	R-RNO-198203	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A17979
NVS_ENZ_hTrkA_Activator	R-RNO-198203	NA	TCHum2ReactRat	NA	NA	NA	P04629	NA	NA	NA	NA	A17980
NVS_ENZ_hTrkA	R-RNO-198203	NA	TCHum2ReactRat	NA	NA	NA	P04629	NA	NA	NA	NA	A17981
NVS_ENZ_hPI3Ka	R-RNO-198203	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A17982
NVS_ENZ_hGSK3b_Activator	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17983
NVS_ENZ_hAKT1	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A17984
NVS_ENZ_hAKT2_Activator	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A17985
NVS_ENZ_hAKT1_Activator	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A17986
NVS_ENZ_hGSK3b	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P49841	NA	NA	NA	NA	A17987
NVS_ENZ_hAKT3	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A17988
NVS_ENZ_hAKT3_Activator	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A17989
NVS_ENZ_hAKT2	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A17990
NVS_ENZ_hIKKa_Activator	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	O15111	NA	NA	NA	NA	A17991
NVS_ENZ_hIKKa	R-RNO-198323	NA	TCHum2ReactRat	NA	NA	NA	O15111	NA	NA	NA	NA	A17992
ATG_FoxO_CIS_up	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	O43524	NA	NA	NA	NA	A17993
NVS_ENZ_hAKT3	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A17994
NVS_ENZ_hAKT1_Activator	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A17995
ATG_FoxO_CIS_up	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	Q12778	NA	NA	NA	NA	A17996
NVS_ENZ_hAKT1	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A17997
NVS_ENZ_hAKT2_Activator	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A17998
NVS_ENZ_hAKT3_Activator	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A17999
NVS_ENZ_hAKT2	R-RNO-198693	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A18000
ATG_STAT3_CIS_up	R-RNO-198745	NA	TCHum2ReactRat	NA	NA	NA	P40763	NA	NA	NA	NA	A18001
NVS_ENZ_hTrkA	R-RNO-198745	NA	TCHum2ReactRat	NA	NA	NA	P04629	NA	NA	NA	NA	A18002
NVS_ENZ_hTrkA_Activator	R-RNO-198745	NA	TCHum2ReactRat	NA	NA	NA	P04629	NA	NA	NA	NA	A18003
NVS_ENZ_hPPP2CA_Activator	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A18004
NVS_ENZ_hMAPK1	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P28482	NA	NA	NA	NA	A18005
NVS_ENZ_hMAPK11	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	Q15759	NA	NA	NA	NA	A18006
NVS_ENZ_hMAPK1_Activator	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P28482	NA	NA	NA	NA	A18007
NVS_ENZ_hMsk1	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	O75582	NA	NA	NA	NA	A18008
NVS_ENZ_hMAPK3	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P27361	NA	NA	NA	NA	A18009
NVS_ENZ_hMAPK11_Activator	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	Q15759	NA	NA	NA	NA	A18010
NVS_ENZ_hMsk1_Activator	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	O75582	NA	NA	NA	NA	A18011
NVS_ENZ_hPPP2CA	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P67775	NA	NA	NA	NA	A18012
NVS_ENZ_hMAPK3_Activator	R-RNO-198753	NA	TCHum2ReactRat	NA	NA	NA	P27361	NA	NA	NA	NA	A18013
BSK_hDFCGF_VCAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18014
BSK_KF3CT_ICAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P05362	NA	NA	NA	NA	A18015
BSK_LPS_VCAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18016
BSK_LPS_VCAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18017
BSK_4H_VCAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18018
BSK_CASM3C_VCAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18019
BSK_KF3CT_ICAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P05362	NA	NA	NA	NA	A18020
BSK_3C_VCAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18021
BSK_4H_VCAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18022
BSK_CASM3C_VCAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18023
BSK_3C_VCAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18024
BSK_hDFCGF_VCAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P19320	NA	NA	NA	NA	A18025
BSK_3C_ICAM1_up	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P05362	NA	NA	NA	NA	A18026
BSK_3C_ICAM1_down	R-RNO-198933	NA	TCHum2ReactRat	NA	NA	NA	P05362	NA	NA	NA	NA	A18027
NVS_ENZ_hAKT1	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A18028
NVS_ENZ_hAKT3_Activator	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A18029
NVS_ENZ_hAKT2	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A18030
NVS_ENZ_hAKT3	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	Q9Y243	NA	NA	NA	NA	A18031
NVS_ENZ_hPTEN_Activator	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P60484	NA	NA	NA	NA	A18032
NVS_ENZ_hPTEN	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P60484	NA	NA	NA	NA	A18033
NVS_ENZ_hAKT1_Activator	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P31749	NA	NA	NA	NA	A18034
NVS_ENZ_hAKT2_Activator	R-RNO-199418	NA	TCHum2ReactRat	NA	NA	NA	P31751	NA	NA	NA	NA	A18035
NVS_ENZ_hMsk1_Activator	R-RNO-199920	NA	TCHum2ReactRat	NA	NA	NA	O75582	NA	NA	NA	NA	A18036
NVS_ENZ_hMAPKAPK2_Activator	R-RNO-199920	NA	TCHum2ReactRat	NA	NA	NA	P49137	NA	NA	NA	NA	A18037
NVS_ENZ_hMsk1	R-RNO-199920	NA	TCHum2ReactRat	NA	NA	NA	O75582	NA	NA	NA	NA	A18038
NVS_ENZ_hMAPKAPK2	R-RNO-199920	NA	TCHum2ReactRat	NA	NA	NA	P49137	NA	NA	NA	NA	A18039
ATG_RXRa_TRANS_up	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A18040
Tox21_PPARd_BLA_agonist_ratio	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	Q03181	NA	NA	NA	NA	A18041
ATG_PPRE_CIS_up	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	Q03181	NA	NA	NA	NA	A18042
ATG_PPARd_TRANS_up	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	Q03181	NA	NA	NA	NA	A18043
OT_NURR1_NURR1RXRa_1440	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A18044
Tox21_PPARd_BLA_antagonist_ratio	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	Q03181	NA	NA	NA	NA	A18045
OT_NURR1_NURR1RXRa_0480	R-RNO-200425	NA	TCHum2ReactRat	NA	NA	NA	P19793	NA	NA	NA	NA	A18046
ATG_BRE_CIS_up	R-RNO-201451	NA	TCHum2ReactRat	NA	NA	NA	Q15797	NA	NA	NA	NA	A18047
NVS_ENZ_hCK2a2b2_Activator	R-RNO-201688	NA	TCHum2ReactRat	NA	NA	NA	P68400	NA	NA	NA	NA	A18048
NVS_ENZ_hCK2a2b2	R-RNO-201688	NA	TCHum2ReactRat	NA	NA	NA	P68400	NA	NA	NA	NA	A18049
ATG_TCF_b_cat_CIS_up	R-RNO-201722	NA	TCHum2ReactRat	NA	NA	NA	Q9UJU2	NA	NA	NA	NA	A18050
ATG_TCF_b_cat_CIS_up	R-RNO-201722	NA	TCHum2ReactRat	NA	NA	NA	Q9NQB0	NA	NA	NA	NA	A18051
ATG_TCF_b_cat_CIS_up	R-RNO-201722	NA	TCHum2ReactRat	NA	NA	NA	P36402	NA	NA	NA	NA	A18052
ATG_TCF_b_cat_CIS_up	R-RNO-201722	NA	TCHum2ReactRat	NA	NA	NA	Q9HCS4	NA	NA	NA	NA	A18053
NVS_GPCR_hOpiate_mu	R-RNO-202040	NA	TCHum2ReactRat	NA	NA	NA	P35372	NA	NA	NA	NA	A18054
NVS_ENZ_hMMP13	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P45452	NA	NA	NA	NA	A18055
BSK_hDFCGF_CollagenIII_down	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P02461	NA	NA	NA	NA	A18056
BSK_KF3CT_MMP9_down	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P14780	NA	NA	NA	NA	A18057
NVS_ENZ_hMMP9_Activator	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P14780	NA	NA	NA	NA	A18058
BSK_hDFCGF_CollagenIII_up	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P02461	NA	NA	NA	NA	A18059
BSK_KF3CT_MMP9_up	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P14780	NA	NA	NA	NA	A18060
NVS_ENZ_hMMP13_Activator	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P45452	NA	NA	NA	NA	A18061
NVS_ENZ_hMMP7_Activator	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P09237	NA	NA	NA	NA	A18062
NVS_ENZ_hMMP3_Activator	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P08254	NA	NA	NA	NA	A18063
NVS_ENZ_hMMP7	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P09237	NA	NA	NA	NA	A18064
NVS_ENZ_hMMP9	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P14780	NA	NA	NA	NA	A18065
NVS_ENZ_hMMP3	R-RNO-2022090	NA	TCHum2ReactRat	NA	NA	NA	P08254	NA	NA	NA	NA	A18066
BSK_3C_HLADR_down	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18067
NVS_ENZ_hPI3Ka	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A18068
NVS_ENZ_hPI3Ka_Activator	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P42336	NA	NA	NA	NA	A18069
NVS_ENZ_hIKKa	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	O15111	NA	NA	NA	NA	A18070
ATG_NF_kB_CIS_up	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P19838	NA	NA	NA	NA	A18071
BSK_BE3C_HLADR_up	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18072
NVS_ENZ_hLck_Activator	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18073
BSK_CASM3C_HLADR_up	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18074
NVS_ENZ_hLck	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18075
BSK_3C_HLADR_up	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18076
BSK_CASM3C_HLADR_down	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18077
Tox21_NFkB_BLA_agonist_ratio	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P19838	NA	NA	NA	NA	A18078
NVS_ENZ_hPTEN_Activator	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P60484	NA	NA	NA	NA	A18079
NVS_ENZ_hIKKa_Activator	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	O15111	NA	NA	NA	NA	A18080
NVS_ENZ_hPTEN	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P60484	NA	NA	NA	NA	A18081
BSK_BE3C_HLADR_down	R-RNO-202424	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18082
NVS_ENZ_hPTPRC_Activator	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P08575	NA	NA	NA	NA	A18083
NVS_ENZ_hLck_Activator	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18084
BSK_3C_HLADR_up	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18085
BSK_BE3C_HLADR_up	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18086
BSK_BE3C_HLADR_down	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18087
NVS_ENZ_hPTPRC	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P08575	NA	NA	NA	NA	A18088
NVS_ENZ_hLck	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18089
BSK_CASM3C_HLADR_down	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18090
BSK_CASM3C_HLADR_up	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18091
BSK_3C_HLADR_down	R-RNO-202427	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18092
NVS_ENZ_hLck_Activator	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18093
NVS_ENZ_hLck	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18094
BSK_CASM3C_HLADR_down	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18095
BSK_BE3C_HLADR_up	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18096
BSK_BE3C_HLADR_down	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18097
NVS_ENZ_hZAP70_Activator	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P43403	NA	NA	NA	NA	A18098
BSK_3C_HLADR_down	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18099
BSK_CASM3C_HLADR_up	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18100
BSK_3C_HLADR_up	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18101
NVS_ENZ_hZAP70	R-RNO-202430	NA	TCHum2ReactRat	NA	NA	NA	P43403	NA	NA	NA	NA	A18102
NVS_ENZ_hZAP70_Activator	R-RNO-202433	NA	TCHum2ReactRat	NA	NA	NA	P43403	NA	NA	NA	NA	A18103
BSK_3C_HLADR_up	R-RNO-202433	NA	TCHum2ReactRat	NA	NA	NA	P01903	NA	NA	NA	NA	A18104
NVS_ENZ_hLck	R-RNO-202433	NA	TCHum2ReactRat	NA	NA	NA	P06239	NA	NA	NA	NA	A18105
