Label	CLID	CLSZ	NumAnn	Size	SampleMatch	Phyper	Padj	SampleKeys	Name
R-RNO-3000471	Liver_triazolam_High_29day_Repeat	14	5769	4	2	0.0412341837600021	0.0412341837600021	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_bromobenzene_High_8day_Repeat	17	4345	4	2	0.0241093387646848	0.0241093387646848	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_cyclosporine_A_Middle_15day_Repeat	13	6183	4	2	0.0469458673170694	0.0469458673170694	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_phenylanthranilic_acid_High_29day_Repeat	18	6317	4	2	0.0488617238634072	0.0488617238634072	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_aspirin_High_8day_Repeat	9	4311	4	2	0.0237505381221606	0.0475010762443211	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_bendazac_High_15day_Repeat	12	4632	4	2	0.027233762605069	0.027233762605069	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_mefenamic_acid_High_6hr_Single	8	4577	4	2	0.0266218338669716	0.0266218338669716	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_fluphenazine_High_15day_Repeat	10	4375	4	2	0.024427935156025	0.024427935156025	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_butylated_hydroxyanisole_Middle_8day_Repeat	14	6036	4	2	0.0448816457503543	0.0448816457503543	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_fluphenazine_High_4day_Repeat	24	6310	4	2	0.0487608406469194	0.0487608406469194	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_bucetin_High_15day_Repeat	12	5491	4	2	0.037578619479372	0.037578619479372	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_gefitinib_Middle_24hr_Single	20	6232	4	2	0.0476426803511606	0.0476426803511606	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_rosiglitazone_maleate_High_15day_Repeat	10	5482	4	2	0.037462733003788	0.037462733003788	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_nitrofurazone_High_8day_Repeat	10	4810	4	2	0.0292565072311141	0.0292565072311141	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_allopurinol_High_8day_Repeat	12	5346	4	2	0.0357305412148965	0.0357305412148965	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000471	Liver_allyl_alcohol_High_8day_Repeat	10	3765	4	2	0.0183247159021101	0.0183247159021101	Q6IMX5	Scavenging by Class B Receptors
R-RNO-3000484	Liver_danazol_High_9hr_Single	33	6833	5	4	0.000541803879957164	0.00216721551982866	P82995 Q66HA8	Scavenging by Class F Receptors
R-RNO-3000484	Liver_coumarin_Middle_9hr_Single	12	2591	5	2	0.0144344414673707	0.0144344414673707	Q6P136	Scavenging by Class F Receptors
R-RNO-3000484	Liver_2nitrofluorene_High_24hr_Single	186	23286	5	6	0	0	P18418 P82995 Q66HA8 Q6P136	Scavenging by Class F Receptors
R-RNO-3000484	Liver_TNFa_Middle_9hr_Single	19	2684	5	2	0.0154446477855198	0.0308892955710395	Q6P136	Scavenging by Class F Receptors
R-RNO-3000484	Liver_LPS_Low_6hr_Single	310	25062	5	6	0	0	P82995 Q66HA8 Q6P136	Scavenging by Class F Receptors
R-RNO-3000484	Liver_WY14643_Middle_9hr_Single	64	9327	5	4	0.00181882706612989	0.0309200601242081	P82995 Q66HA8	Scavenging by Class F Receptors
R-RNO-3065679	Liver_cycloheximide_Middle_9hr_Single	502	33018	2	3	0	0	Q9EQE1	SUMO is proteolytically processed
R-RNO-3065679	Liver_bortezomib_High_9hr_Single	1011	42329	2	3	0	0	D4A2S8 Q9EQE1	SUMO is proteolytically processed
R-RNO-3065679	Liver_cycloheximide_High_9hr_Single	542	26674	2	3	0	0	Q9EQE1	SUMO is proteolytically processed
R-RNO-3065679	Liver_bortezomib_High_6hr_Single	835	40264	2	4	0	0	D4A2S8 Q9EQE1	SUMO is proteolytically processed
R-RNO-3065679	Liver_cycloheximide_Middle_6hr_Single	418	26458	2	3	0	0	Q9EQE1	SUMO is proteolytically processed
R-RNO-3065679	Liver_bortezomib_Middle_6hr_Single	649	35264	2	3	0	0	D4A2S8 Q9EQE1	SUMO is proteolytically processed
R-RNO-3134963	Liver_hydroxyzine_High_15day_Repeat	28	7358	6	3	0.0217886276540488	0.0435772553080975	P08592	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
R-RNO-3134963	Liver_phenobarbital_Middle_29day_Repeat	13	4720	6	3	0.00633132431807693	0.0126626486361539	P08592	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
R-RNO-3134963	Liver_methapyrilene_Middle_29day_Repeat	19	6054	6	3	0.0127306732537349	0.0127306732537349	P08592	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
R-RNO-3134963	Liver_promethazine_Middle_29day_Repeat	34	10052	6	4	0.00639905285117429	0.0383943171070457	D4A2Z8 P08592	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
R-RNO-3134963	Liver_phenytoin_High_8day_Repeat	9	3820	6	2	0.0435611279808908	0.0435611279808908	P08592	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
R-RNO-3214842	Liver_cycloheximide_Middle_9hr_Single	502	33018	6	8	0	0	D3ZJ08 D3ZP89 E9PSW7 P62804 Q6AYK2	HDMs demethylate histones
R-RNO-3214842	Liver_ethionine_High_24hr_Single	57	8447	6	5	0.000190594335568983	0.00819555642946627	D3ZJ08 P62804	HDMs demethylate histones
R-RNO-3214842	Liver_ethionine_High_4day_Repeat	88	11185	6	5	0.000745793381270379	0.0313233220133559	D3ZJ08 P62804	HDMs demethylate histones
R-RNO-3214842	Liver_cycloheximide_Middle_3hr_Single	262	16000	6	6	0.000211976693620662	0.0358240612218919	D3ZJ08 P62804 Q6AYK2	HDMs demethylate histones
R-RNO-3214842	Liver_cycloheximide_High_3hr_Single	289	15992	6	7	0	0	D3ZJ08 D3ZTJ7 P62804 Q6AYK2	HDMs demethylate histones
R-RNO-3214858	Liver_diltiazem_High_9hr_Single	8	2458	16	3	0.0204802377841938	0.0204802377841938	P39948	RMTs methylate histone arginines
R-RNO-3214858	Liver_caffeine_High_9hr_Single	13	3132	16	3	0.0383213355529365	0.0383213355529365	P39948	RMTs methylate histone arginines
R-RNO-3214858	Liver_furosemide_Middle_6hr_Single	14	3386	16	3	0.0466216001677948	0.0466216001677948	P39948	RMTs methylate histone arginines
R-RNO-3301854	Liver_fluphenazine_Low_24hr_Single	9	1193	14	3	0.00188652420566186	0.0433900567302229	P30277 P39951	Nuclear Pore Complex (NPC) Disassembly
R-RNO-3322077	Liver_disopyramide_Middle_9hr_Single	8	2903	7	2	0.0355221353095058	0.0355221353095058	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_nicotinic_acid_High_9hr_Single	11	2788	7	2	0.032957992505451	0.032957992505451	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_erythromycin_ethylsuccinate_High_9hr_Single	7	2014	7	2	0.0178952922783029	0.0178952922783029	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_ranitidine_Middle_6hr_Single	3	707	7	2	0.00235578647234996	0.00235578647234996	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_erythromycin_ethylsuccinate_Middle_9hr_Single	5	1675	7	2	0.0125940403340464	0.0125940403340464	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_danazol_Middle_3hr_Single	7	3015	7	2	0.0380955896503041	0.0380955896503041	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_phenacetin_Middle_3hr_Single	20	3251	7	2	0.0437572814972793	0.0437572814972793	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_perhexiline_High_6hr_Single	3	988	7	2	0.00453680658170801	0.00453680658170801	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_dantrolene_High_3hr_Single	14	3199	7	2	0.0424824633345354	0.0424824633345354	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_mexiletine_Middle_6hr_Single	8	3239	7	2	0.0434617414904402	0.0434617414904402	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_quinidine_Middle_9hr_Single	6	1639	7	2	0.0120806332255572	0.0120806332255572	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_propranolol_High_6hr_Single	10	3414	7	2	0.0478508851185663	0.0478508851185663	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_disopyramide_Middle_3hr_Single	6	1579	7	2	0.0112466295566648	0.0112466295566648	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_methyltestosterone_Middle_6hr_Single	4	1790	7	2	0.0142986556455065	0.0142986556455065	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_iproniazid_High_9hr_Single	3	488	7	2	0.00113426456723211	0.00113426456723211	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_quinidine_High_9hr_Single	10	2161	7	2	0.0204485433145725	0.0204485433145725	G3V8E0	Glycogen synthesis
R-RNO-3322077	Liver_valproic_acid_High_6hr_Single	11	3458	7	2	0.0489808311953284	0.0489808311953284	G3V8E0	Glycogen synthesis
R-RNO-3371453	Liver_ethionamide_Low_8day_Repeat	4	765	26	2	0.0367800447814966	0.0367800447814966	Q07439	Regulation of HSF1-mediated heat shock response
R-RNO-3371511	Liver_bortezomib_Middle_6hr_Single	649	35264	4	5	0	0	F1MAF1 P34058 P82995	HSF1 activation
R-RNO-3371511	Liver_bortezomib_High_24hr_Single	706	37645	4	5	0	0	P34058 P46462 P82995	HSF1 activation
R-RNO-3371511	Liver_bortezomib_Middle_9hr_Single	583	34185	4	5	0	0	P34058 P46462 P82995	HSF1 activation
R-RNO-3371511	Liver_bortezomib_High_6hr_Single	835	40264	4	5	0	0	F1MAF1 P34058 P82995	HSF1 activation
R-RNO-3371511	Liver_bortezomib_High_9hr_Single	1011	42329	4	6	0	0	F1MAF1 P34058 P46462 P82995	HSF1 activation
R-RNO-3371568	Liver_carbon_tetrachloride_Middle_8day_Repeat	6	1823	6	2	0.0107732981529833	0.0107732981529833	Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_Middle_6hr_Single	649	35264	6	9	0	0	D3ZUU5 F1MAF1 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_Middle_9hr_Single	583	34185	6	8	0	0	D3ZUU5 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_ethionamide_Low_8day_Repeat	4	765	6	2	0.00197981271007169	0.00197981271007169	Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_High_9hr_Single	1011	42329	6	9	0	0	D3ZUU5 F1MAF1 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_High_6hr_Single	835	40264	6	9	0	0	D3ZUU5 F1MAF1 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_Middle_3hr_Single	121	13504	6	7	0	0	D3ZUU5 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_High_24hr_Single	706	37645	6	7	0	0	P34058 P82995 Q07439 Q9QVC8	Attenuation phase
R-RNO-3371568	Liver_phorone_High_9hr_Single	459	29962	6	8	0	0	D3ZUU5 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_phorone_High_24hr_Single	389	31360	6	7	0	0	D3ZUU5 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371568	Liver_bortezomib_High_3hr_Single	253	17526	6	8	0	0	D3ZUU5 P34058 P82995 Q07439	Attenuation phase
R-RNO-3371571	Liver_carbon_tetrachloride_Middle_8day_Repeat	6	1823	7	2	0.0148057752561405	0.0148057752561405	Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_High_9hr_Single	1011	42329	7	10	0	0	D3ZH75 D3ZUU5 F1MAF1 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_High_3hr_Single	253	17526	7	8	0	0	D3ZUU5 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_ethionamide_Low_8day_Repeat	4	765	7	2	0.00275030109148815	0.00275030109148815	Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_Middle_6hr_Single	649	35264	7	9	0	0	D3ZUU5 F1MAF1 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_High_6hr_Single	835	40264	7	9	0	0	D3ZUU5 F1MAF1 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_Middle_9hr_Single	583	34185	7	9	0	0	D3ZH75 D3ZUU5 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_phorone_High_9hr_Single	459	29962	7	8	0	0	D3ZUU5 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-3371571	Liver_bortezomib_Middle_3hr_Single	121	13504	7	7	1.57842050560975e-05	0.00138901004493658	D3ZUU5 P34058 P82995 Q07439	HSF1-dependent transactivation
R-RNO-349425	Liver_bortezomib_Middle_9hr_Single	583	34185	38	40	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6MGA6 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Autodegradation of the E3 ubiquitin ligase COP1
R-RNO-349425	Liver_bortezomib_High_9hr_Single	1011	42329	38	39	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Autodegradation of the E3 ubiquitin ligase COP1
R-RNO-349425	Liver_bortezomib_High_24hr_Single	706	37645	38	35	2.73702415655323e-06	0.00109754668677785	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5EAP2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Autodegradation of the E3 ubiquitin ligase COP1
R-RNO-350562	Liver_bortezomib_High_24hr_Single	706	37645	38	36	2.95324816455519e-07	0.000118425251398663	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P09057 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5EAP2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of ornithine decarboxylase (ODC)
R-RNO-350562	Liver_bortezomib_Middle_9hr_Single	583	34185	38	41	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P05982 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6MGA6 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of ornithine decarboxylase (ODC)
R-RNO-350562	Liver_bortezomib_High_9hr_Single	1011	42329	38	42	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V8G2 O88321 P09057 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6P7R3 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of ornithine decarboxylase (ODC)
R-RNO-375276	Liver_gemfibrozil_Low_3hr_Single	4	1397	12	2	0.0260220027569936	0.0260220027569936	P26684	Peptide ligand-binding receptors
R-RNO-375276	Liver_fluoxetine_hydrochloride_Middle_8day_Repeat	8	3138	12	3	0.0174393661158559	0.0174393661158559	P26684	Peptide ligand-binding receptors
R-RNO-375276	Liver_perhexiline_High_15day_Repeat	3	662	12	2	0.00629139434810243	0.00629139434810243	P26684	Peptide ligand-binding receptors
R-RNO-376176	Liver_bortezomib_High_24hr_Single	706	37645	2	3	0	0	P62963 Q9EPC6	Signaling by Robo receptor
R-RNO-380108	Liver_galactosamine_High_6hr_Single	169	10116	21	11	9.17041237525067e-05	0.0112796072215583	D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 Q6AXU5 Q8K4B1 Q9QXY8	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_High_3hr_Single	129	8180	21	11	1.20338294292455e-05	0.00089050337776417	D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 P97884 Q7TNL0 Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_theophylline_Middle_4day_Repeat	5	1101	21	2	0.0479834755328867	0.0479834755328867	Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Middle_3hr_Single	232	13106	21	16	4.69434791416811e-08	7.6987305792357e-06	D3ZVM9 G3V7I1 O89039 P06765 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_cycloheximide_High_9hr_Single	542	26674	21	20	2.00503976131604e-07	7.31839512880355e-05	D3ZVM9 G3V7I1 G3V9V6 O89039 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_cycloheximide_Middle_6hr_Single	418	26458	21	19	2.62250697467341e-06	0.00069234184131378	D3ZVM9 G3V7I1 G3V9V6 O89039 P14844 P48973 P50229 P97884 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_colchicine_High_6hr_Single	143	13894	21	15	1.13130138491868e-06	8.597890525382e-05	G3V7I1 O89039 P14844 P48973 P50229 Q6AXU5 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_High_6hr_Single	409	26284	21	21	4.65594648498961e-09	1.20589013961231e-06	D3ZVM9 G3V7I1 O89039 P06765 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q6PED1 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Low_6hr_Single	310	25062	21	17	8.03836801903124e-05	0.0135044582719725	G3V7I1 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Middle_9hr_Single	124	14623	21	14	1.73116560887187e-05	0.000692466243548748	G3V7I1 P14844 P30348 P48973 P50229 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Low_3hr_Single	84	9275	21	10	0.000252515232264327	0.0106056397551017	D3ZVM9 G3V7I1 P14844 P30348 P48973 P50229 P97884 Q7TNL0 Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_cycloheximide_High_3hr_Single	289	15992	21	14	5.10088779494971e-05	0.00994673120015194	D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 P97884 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_cycloheximide_High_6hr_Single	479	27973	21	20	5.03128888244483e-07	0.000142385475373189	D3ZVM9 G3V7I1 G3V9V6 O89039 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Low_9hr_Single	5	917	21	2	0.0344678509412563	0.0344678509412563	Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_Middle_6hr_Single	379	25180	21	21	1.89018963627242e-09	4.38523995615202e-07	D3ZVM9 G3V7I1 O89039 P06765 P14844 P30348 P48973 P50229 P97884 Q6AXU5 Q6PED1 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_cycloheximide_Middle_3hr_Single	262	16000	21	15	7.48529229291997e-06	0.00126501439750347	D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 P97884 Q10746 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_puromycin_aminonucleoside_High_3hr_Single	79	8053	21	9	0.000464879123861412	0.0185951649544565	D3ZVM9 G3V7I1 P14844 P48973 P50229 Q6AXU5 Q7TNL0 Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_LPS_High_9hr_Single	443	31147	21	21	1.64728992665383e-07	3.90407712616958e-05	D3ZI84 D3ZVM9 G3V7I1 O89039 P14844 P30348 P48973 P50229 P97884 Q10746 Q6AXU5 Q7TNL0 Q80YV8 Q8K4B1 Q9QXY8 Q9QZD1	Chemokine receptors bind chemokines
R-RNO-380108	Liver_puromycin_aminonucleoside_Middle_3hr_Single	27	4298	21	6	0.00182625187596502	0.0219150225115802	G3V7I1 P14844 P48973 Q7TNL0 Q8K4B1	Chemokine receptors bind chemokines
R-RNO-380259	Liver_danazol_High_24hr_Single	111	9915	21	10	0.000440615590790353	0.0431803278974546	B2GUY1 G3V7C6 P39951 P63170 P68370 P69897 P82995 Q62673	Loss of Nlp from mitotic centrosomes
R-RNO-380284	Liver_danazol_High_24hr_Single	111	9915	21	10	0.000440615590790353	0.0431803278974546	B2GUY1 G3V7C6 P39951 P63170 P68370 P69897 P82995 Q62673	Loss of proteins required for interphase microtubule organization from the centrosome
R-RNO-380320	Liver_furosemide_Middle_24hr_Single	21	3828	7	4	0.000352957679948629	0.012353518798202	P30277 P39951 Q4QQV0	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_24dinitrophenol_High_24hr_Single	10	1840	7	3	0.000711096443788099	0.0163552182071263	P30277 P39951	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_chlorpropamide_High_24hr_Single	11	1884	7	3	0.000761805669524295	0.0167597247295345	P30277 P39951	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_danazol_Middle_24hr_Single	65	6779	7	5	0.000207752380524371	0.0143349142561816	G3V7C6 P30277 P39951 Q4QQV0	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_chlormadinone_Low_4day_Repeat	13	2403	7	3	0.00154342738600002	0.0370422572640004	P30277 P39951	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_fluphenazine_Middle_24hr_Single	14	1732	7	3	0.000596015751357147	0.016092425286643	P30277 P39951	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_benzbromarone_Middle_24hr_Single	35	6570	7	5	0.00017866532257948	0.00911193145155348	G3V7C6 P30277 P39951 Q4QQV0	Recruitment of NuMA to mitotic centrosomes
R-RNO-380320	Liver_fluphenazine_Low_24hr_Single	9	1193	7	3	0.000199553258007559	0.00458972493417387	P30277 P39951	Recruitment of NuMA to mitotic centrosomes
R-RNO-382556	Liver_griseofulvin_High_6hr_Single	4	1466	9	2	0.0162257045459839	0.0162257045459839	Q9JK64	ABC-family proteins mediated transport
R-RNO-382556	Liver_griseofulvin_High_9hr_Single	12	3205	9	3	0.00786384481759512	0.00786384481759512	Q9JK64	ABC-family proteins mediated transport
R-RNO-382556	Liver_bortezomib_High_9hr_Single	1011	42329	9	10	0	0	D3ZD23 O88269 P68101 P81795 Q6MG08 Q6P685 Q9JK64	ABC-family proteins mediated transport
R-RNO-382556	Liver_chlormezanone_Middle_9hr_Single	10	3324	9	3	0.00869983730896368	0.00869983730896368	Q9JK64	ABC-family proteins mediated transport
R-RNO-382556	Liver_trimethadione_High_9hr_Single	10	3835	9	3	0.0128890767257641	0.0128890767257641	Q9JK64	ABC-family proteins mediated transport
R-RNO-382556	Liver_chlormezanone_Middle_6hr_Single	6	2061	9	2	0.0307395754084255	0.0307395754084255	Q9JK64	ABC-family proteins mediated transport
R-RNO-383280	Liver_pemoline_Middle_29day_Repeat	7	3050	19	4	0.0103594759020761	0.0103594759020761	G3V9L8 P97947 Q63504	Nuclear Receptor transcription pathway
R-RNO-383280	Liver_naproxen_High_3hr_Single	2	528	19	2	0.0101234191443061	0.0101234191443061	G3V9L8 P97947	Nuclear Receptor transcription pathway
R-RNO-383280	Liver_pemoline_Middle_15day_Repeat	3	396	19	2	0.00582162934754648	0.00582162934754648	Q63504	Nuclear Receptor transcription pathway
R-RNO-383280	Liver_pemoline_High_29day_Repeat	6	1928	19	4	0.00203382682202947	0.00203382682202947	G3V9L8 P97947 Q63504	Nuclear Receptor transcription pathway
R-RNO-389357	Liver_carbon_tetrachloride_High_24hr_Single	17	3720	6	3	0.0032120581734678	0.0032120581734678	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_methapyrilene_Middle_29day_Repeat	19	6054	6	3	0.0127306732537349	0.0127306732537349	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_diethyl_maleate_Middle_6hr_Single	17	4488	6	3	0.00548828796394497	0.0164648638918349	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_coumarin_Middle_6hr_Single	11	3113	6	3	0.00192305697224509	0.00192305697224509	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_methapyrilene_Middle_15day_Repeat	13	4406	6	3	0.00520817170624582	0.00520817170624582	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_ethionamide_Low_6hr_Single	30	3739	6	3	0.00325933185250344	0.00977799555751031	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_nitrofurazone_Middle_3hr_Single	11	3706	6	3	0.00317750490840005	0.00317750490840005	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_coumarin_High_3hr_Single	18	4132	6	3	0.00433789205403643	0.00433789205403643	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_ethionamide_High_3hr_Single	36	6887	6	3	0.0181793322882152	0.0363586645764304	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_ethionamide_Low_3hr_Single	28	5945	6	3	0.0121032728703564	0.0242065457407127	Q9WTQ6	CD28 dependent PI3K/Akt signaling
R-RNO-389357	Liver_ethambutol_Middle_9hr_Single	8	1658	6	2	0.00897159163944289	0.00897159163944289	Q9WTQ6	CD28 dependent PI3K/Akt signaling
